"date","year","month","day","9116001"
2017-09-01,2017,9,1,106.434
2017-10-01,2017,10,1,99.106
2017-11-01,2017,11,1,26.761
2017-12-01,2017,12,1,15.791
2018-01-01,2018,1,1,11.9
2018-02-01,2018,2,1,42.619
2018-03-01,2018,3,1,127.721
2018-04-01,2018,4,1,153.303
2018-05-01,2018,5,1,224.253
2018-06-01,2018,6,1,236.992
2018-07-01,2018,7,1,81.19
2018-08-01,2018,8,1,165.117
2018-09-01,2018,9,1,156.355
2018-10-01,2018,10,1,107.655
2018-11-01,2018,11,1,89.344
2018-12-01,2018,12,1,36.758
2019-01-01,2019,1,1,22.247
2019-02-01,2019,2,1,2.023
2019-03-01,2019,3,1,23.141
2019-04-01,2019,4,1,11.556
2019-05-01,2019,5,1,139.875
2019-06-01,2019,6,1,328.217
2019-07-01,2019,7,1,299.46
2019-08-01,2019,8,1,95.172
2019-09-01,2019,9,1,26.096
2019-10-01,2019,10,1,53.21
2019-11-01,2019,11,1,14.265
2019-12-01,2019,12,1,11.295
